2.0,3.0,1.0,8.0,13.0,17.0,18.0,19.0,19.0,18.0,17.0,13.0,8.0,2.0,2.0,2.0,-154.0,10.0,14.0,14.0,13.0,39.0,13.0,15.0,14.0,10.0,-70.0,0.0,0.0,0.0,-16.0,8.0,9.0,9.0,8.0,-71.0,9.0,10.0,11.0,-11.0,-10.0,67.0,9.0,11.0,10.0,-10.0,-11.0,-72.0,15.0,15.0,11.0,10.0,16.0,16.0,-15.0,-16.0,-11.0,-12.0,-15.0,-10.0,26.0,11.0,11.0,26.0,-26.0,-11.0,-12.0,22.0,19.0,21.0,19.0,15.0,13.0,11.0,5.0,-5.0,-11.0,-13.0,-16.0,-19.0,-21.0,-21.0,-22.0,-13.0,-10.0,-5.0,0.0,6.0,-1.0,-5.0,-1.0,6.0,10.0,8.0,14.0,13.0,13.0,9.0,3.0,3.0,-3.0,-3.0,-43.0,-5.0,0.0,5.0,2.0,0.0,-3.0,-5.0,1.0,4.0,3.0,-1.0,61.0,-4.0,-1.0,2.0,-2.0,0.0,3.0,19.0,7.0,1.0,-1.0,-6.0,-17.0,1.0,1.0,-2.0,-1.0,15.0,2.0,-2.0,2.2025981617658053,5.194428907734806,29.248826336546973,9.462322208025617,happy
0.0,4.0,3.0,9.0,14.0,18.0,19.0,21.0,21.0,18.0,15.0,14.0,7.0,2.0,3.0,1.0,-156.0,10.0,16.0,15.0,15.0,35.0,14.0,15.0,15.0,9.0,-69.0,0.0,1.0,0.0,-19.0,8.0,10.0,10.0,7.0,-73.0,10.0,10.0,11.0,-11.0,-11.0,66.0,11.0,11.0,9.0,-8.0,-12.0,-74.0,15.0,17.0,11.0,11.0,15.0,15.0,-13.0,-16.0,-12.0,-12.0,-17.0,-10.0,28.0,11.0,10.0,26.0,-25.0,-12.0,-11.0,25.0,23.0,23.0,21.0,20.0,18.0,14.0,4.0,-4.0,-16.0,-17.0,-20.0,-22.0,-23.0,-24.0,-25.0,-4.0,-11.0,-6.0,2.0,6.0,-2.0,-6.0,-2.0,6.0,13.0,8.0,18.0,18.0,16.0,7.0,3.0,4.0,-4.0,-2.0,-59.0,-6.0,1.0,8.0,2.0,0.0,-1.0,-9.0,-1.0,7.0,4.0,0.0,72.0,-2.0,1.0,2.0,-2.0,0.0,1.0,23.0,8.0,2.0,-2.0,-9.0,-20.0,3.0,2.0,-2.0,-3.0,18.0,1.0,-1.0,6.115503566285408,10.304846468766033,33.690067525979785,5.194428907734806,happy
3.0,2.0,2.0,6.0,12.0,15.0,18.0,22.0,22.0,20.0,16.0,14.0,7.0,2.0,2.0,2.0,-158.0,7.0,16.0,16.0,15.0,32.0,16.0,16.0,16.0,11.0,-75.0,-1.0,-1.0,0.0,-19.0,9.0,10.0,11.0,10.0,-71.0,10.0,11.0,11.0,-11.0,-11.0,65.0,11.0,12.0,10.0,-10.0,-12.0,-81.0,15.0,18.0,14.0,14.0,18.0,18.0,-16.0,-19.0,-15.0,-15.0,-18.0,-9.0,27.0,15.0,14.0,31.0,-30.0,-15.0,-14.0,21.0,20.0,22.0,20.0,19.0,16.0,16.0,5.0,-4.0,-13.0,-18.0,-19.0,-21.0,-21.0,-21.0,-21.0,-14.0,-15.0,-6.0,0.0,6.0,-1.0,-7.0,0.0,6.0,13.0,7.0,16.0,17.0,16.0,6.0,4.0,4.0,-4.0,-4.0,-50.0,-6.0,0.0,7.0,1.0,1.0,-2.0,-7.0,0.0,6.0,3.0,0.0,66.0,-3.0,-1.0,3.0,-3.0,1.0,2.0,20.0,12.0,3.0,-2.0,-11.0,-18.0,-1.0,2.0,-2.0,-1.0,18.0,2.0,-2.0,-2.1210963966614536,7.594643368591445,29.744881296942225,8.13010235415598,happy
2.0,2.0,3.0,7.0,12.0,17.0,20.0,21.0,21.0,19.0,19.0,14.0,7.0,4.0,3.0,2.0,-159.0,12.0,16.0,16.0,15.0,29.0,15.0,14.0,15.0,12.0,-70.0,0.0,0.0,0.0,-18.0,9.0,8.0,8.0,8.0,-70.0,9.0,13.0,10.0,-12.0,-11.0,67.0,10.0,12.0,9.0,-8.0,-12.0,-73.0,14.0,15.0,10.0,10.0,15.0,14.0,-14.0,-15.0,-11.0,-11.0,-14.0,-8.0,23.0,11.0,10.0,24.0,-24.0,-11.0,-10.0,25.0,22.0,22.0,21.0,17.0,15.0,12.0,5.0,-4.0,-12.0,-15.0,-16.0,-21.0,-23.0,-21.0,-23.0,-17.0,-10.0,-3.0,3.0,6.0,1.0,-6.0,-2.0,1.0,9.0,14.0,15.0,16.0,14.0,8.0,3.0,3.0,-2.0,-3.0,-52.0,-8.0,1.0,9.0,2.0,0.0,-2.0,-9.0,0.0,6.0,5.0,0.0,70.0,-5.0,-1.0,1.0,-2.0,3.0,4.0,14.0,10.0,1.0,-1.0,-8.0,-15.0,0.0,2.0,-1.0,-1.0,9.0,2.0,-1.0,0.0,10.304846468766033,23.498565675952094,5.710593137499642,happy
1.0,1.0,4.0,8.0,17.0,20.0,21.0,21.0,22.0,20.0,21.0,15.0,9.0,2.0,2.0,1.0,-168.0,13.0,17.0,17.0,17.0,27.0,17.0,15.0,18.0,12.0,-75.0,0.0,-1.0,0.0,-21.0,10.0,10.0,11.0,10.0,-76.0,11.0,13.0,10.0,-11.0,-13.0,67.0,11.0,12.0,11.0,-11.0,-11.0,-79.0,16.0,18.0,10.0,12.0,18.0,15.0,-14.0,-18.0,-12.0,-13.0,-17.0,-10.0,28.0,11.0,12.0,29.0,-29.0,-12.0,-12.0,22.0,21.0,21.0,21.0,17.0,14.0,12.0,5.0,-4.0,-14.0,-13.0,-17.0,-20.0,-21.0,-21.0,-21.0,-22.0,-10.0,-2.0,3.0,4.0,1.0,-6.0,-2.0,2.0,10.0,9.0,15.0,14.0,14.0,10.0,3.0,4.0,-4.0,-3.0,-48.0,-6.0,-1.0,8.0,2.0,0.0,-2.0,-8.0,1.0,6.0,3.0,0.0,69.0,-4.0,-2.0,2.0,-2.0,3.0,3.0,20.0,11.0,1.0,-2.0,-11.0,-17.0,-1.0,1.0,-1.0,0.0,16.0,2.0,-3.0,-2.0454084888872277,5.194428907734806,27.407575437818405,14.036243467926477,happy
2.0,2.0,3.0,9.0,15.0,17.0,20.0,25.0,24.0,20.0,17.0,14.0,8.0,4.0,3.0,1.0,-167.0,13.0,16.0,16.0,15.0,28.0,15.0,16.0,17.0,13.0,-74.0,0.0,1.0,1.0,-21.0,10.0,10.0,11.0,10.0,-77.0,10.0,12.0,11.0,-11.0,-12.0,66.0,10.0,13.0,10.0,-10.0,-12.0,-75.0,16.0,16.0,12.0,11.0,16.0,15.0,-14.0,-15.0,-12.0,-14.0,-16.0,-9.0,26.0,12.0,12.0,25.0,-25.0,-11.0,-13.0,27.0,24.0,25.0,23.0,22.0,21.0,17.0,5.0,-5.0,-16.0,-21.0,-21.0,-23.0,-26.0,-25.0,-28.0,-6.0,-9.0,0.0,4.0,6.0,0.0,-5.0,-4.0,0.0,9.0,14.0,20.0,19.0,20.0,3.0,4.0,4.0,-3.0,-4.0,-63.0,-7.0,0.0,11.0,1.0,0.0,-1.0,-10.0,-1.0,7.0,4.0,1.0,74.0,-1.0,0.0,2.0,-2.0,-1.0,1.0,20.0,13.0,2.0,-2.0,-12.0,-18.0,4.0,2.0,-2.0,-4.0,15.0,3.0,-2.0,8.74616226255521,9.462322208025617,31.607502246248902,8.74616226255521,happy
1.0,2.0,3.0,6.0,14.0,16.0,20.0,23.0,24.0,20.0,17.0,14.0,8.0,2.0,3.0,2.0,-160.0,9.0,15.0,16.0,15.0,32.0,15.0,16.0,15.0,10.0,-71.0,0.0,0.0,0.0,-18.0,8.0,9.0,9.0,8.0,-69.0,9.0,10.0,10.0,-10.0,-10.0,67.0,9.0,11.0,10.0,-10.0,-10.0,-74.0,15.0,15.0,9.0,10.0,16.0,15.0,-15.0,-16.0,-11.0,-10.0,-14.0,-9.0,24.0,10.0,10.0,26.0,-26.0,-10.0,-10.0,23.0,21.0,24.0,23.0,23.0,20.0,16.0,6.0,-5.0,-16.0,-19.0,-22.0,-23.0,-24.0,-23.0,-24.0,-6.0,-12.0,-6.0,1.0,4.0,0.0,-5.0,-1.0,6.0,12.0,2.0,16.0,18.0,17.0,7.0,3.0,3.0,-2.0,-2.0,-54.0,-4.0,0.0,4.0,1.0,1.0,-2.0,-5.0,2.0,3.0,1.0,0.0,70.0,-1.0,-1.0,2.0,-1.0,2.0,1.0,17.0,9.0,1.0,-2.0,-10.0,-14.0,2.0,2.0,-1.0,-2.0,11.0,1.0,-2.0,4.763641690726178,11.309932474020213,24.623564786163612,11.309932474020213,happy
2.0,3.0,3.0,9.0,16.0,18.0,19.0,22.0,23.0,18.0,17.0,14.0,6.0,3.0,2.0,1.0,-159.0,10.0,16.0,18.0,16.0,22.0,15.0,18.0,18.0,11.0,-74.0,1.0,-1.0,1.0,-19.0,9.0,10.0,11.0,10.0,-75.0,10.0,11.0,11.0,-11.0,-11.0,66.0,11.0,11.0,10.0,-10.0,-11.0,-73.0,15.0,15.0,11.0,13.0,17.0,15.0,-14.0,-16.0,-13.0,-13.0,-15.0,-10.0,25.0,12.0,12.0,28.0,-27.0,-13.0,-11.0,22.0,21.0,22.0,21.0,19.0,16.0,16.0,4.0,-5.0,-16.0,-18.0,-19.0,-22.0,-23.0,-22.0,-22.0,-4.0,-13.0,-6.0,1.0,6.0,2.0,-7.0,-4.0,6.0,12.0,7.0,18.0,18.0,17.0,5.0,4.0,3.0,-3.0,-4.0,-55.0,-5.0,1.0,5.0,1.0,0.0,-1.0,-6.0,1.0,5.0,2.0,-1.0,72.0,-3.0,-1.0,3.0,-3.0,1.0,2.0,19.0,11.0,1.0,-2.0,-11.0,-16.0,2.0,2.0,-2.0,-2.0,15.0,2.0,-3.0,4.573921259900861,9.462322208025617,28.30075576600638,15.255118703057777,happy
1.0,1.0,2.0,7.0,14.0,17.0,19.0,22.0,21.0,20.0,17.0,14.0,8.0,4.0,2.0,1.0,-158.0,8.0,15.0,15.0,15.0,26.0,15.0,16.0,16.0,12.0,-72.0,0.0,0.0,0.0,-17.0,8.0,10.0,10.0,9.0,-70.0,9.0,9.0,11.0,-10.0,-10.0,68.0,9.0,10.0,9.0,-9.0,-9.0,-72.0,14.0,13.0,10.0,10.0,15.0,17.0,-16.0,-15.0,-11.0,-9.0,-13.0,-11.0,22.0,10.0,11.0,28.0,-27.0,-10.0,-10.0,20.0,18.0,21.0,19.0,17.0,14.0,11.0,3.0,-2.0,-9.0,-13.0,-16.0,-19.0,-20.0,-20.0,-20.0,-20.0,-12.0,-6.0,0.0,6.0,-1.0,-6.0,0.0,5.0,10.0,7.0,15.0,14.0,14.0,8.0,3.0,3.0,-3.0,-2.0,-47.0,-6.0,0.0,6.0,0.0,0.0,0.0,-5.0,0.0,5.0,1.0,-1.0,67.0,-2.0,-2.0,1.0,-1.0,2.0,2.0,9.0,5.0,0.0,0.0,-5.0,-9.0,4.0,0.0,-1.0,-3.0,4.0,1.0,-1.0,10.304846468766033,0.0,9.462322208025617,5.710593137499642,happy
1.0,3.0,2.0,7.0,14.0,18.0,22.0,23.0,23.0,19.0,17.0,13.0,6.0,2.0,2.0,2.0,-157.0,10.0,17.0,17.0,16.0,28.0,16.0,17.0,16.0,9.0,-71.0,1.0,-1.0,2.0,-20.0,9.0,9.0,10.0,7.0,-73.0,9.0,12.0,10.0,-10.0,-12.0,68.0,10.0,11.0,9.0,-9.0,-11.0,-75.0,16.0,16.0,11.0,10.0,15.0,14.0,-13.0,-15.0,-12.0,-11.0,-17.0,-9.0,26.0,11.0,11.0,23.0,-22.0,-12.0,-11.0,19.0,19.0,20.0,19.0,18.0,14.0,12.0,3.0,-4.0,-13.0,-12.0,-16.0,-20.0,-19.0,-18.0,-20.0,-22.0,-14.0,-5.0,1.0,6.0,0.0,-5.0,-2.0,6.0,13.0,4.0,14.0,14.0,15.0,11.0,2.0,2.0,-2.0,-2.0,-46.0,-8.0,0.0,8.0,3.0,0.0,-4.0,-7.0,0.0,7.0,3.0,0.0,67.0,-5.0,-3.0,1.0,-2.0,4.0,5.0,15.0,9.0,1.0,-1.0,-8.0,-16.0,-1.0,1.0,-2.0,2.0,12.0,2.0,-2.0,-2.2025981617658053,5.194428907734806,24.775140568831922,10.304846468766033,happy
